"Date","CMAQ_2011_12k_Obs_mean","CMAQ_2011_12k_Mod_mean","CMAQ_2011_12k_MB","CMAQ_2011_12k_RMSE","CMAQ_2011_12k_COR"
2011-08-25 14:00:00,48.1471,54.6585,6.51146,14.3389,0.599
2011-08-25 15:00:00,48.3973,54.7252,6.32786,14.2798,0.615
2011-08-25 16:00:00,47.4921,53.9986,6.50646,14.344,0.621
2011-08-25 17:00:00,45.3399,52.4842,7.14432,14.1975,0.579
2011-08-25 18:00:00,40.8088,49.1579,8.34913,14.3863,0.585
2011-08-25 19:00:00,34.9528,42.3062,7.35338,14.3708,0.601
2011-08-25 20:00:00,30.9236,35.8259,4.90226,13.0538,0.623
2011-08-25 21:00:00,28.0466,32.271,4.22442,11.6817,0.622
2011-08-25 22:00:00,26,30.5448,4.54485,11.5152,0.598
2011-08-25 23:00:00,23.9829,29.0801,5.09721,11.7669,0.615
2011-08-26 00:00:00,22.9428,28.211,5.2682,14.3421,0.617
2011-08-26 01:00:00,21.3059,26.7496,5.4437,14.0206,0.631
2011-08-26 02:00:00,19.5004,25.4778,5.97742,11.1379,0.741
2011-08-26 03:00:00,18.4983,24.3206,5.82226,11.4708,0.753
2011-08-26 04:00:00,16.3255,22.4445,6.11903,11.8937,0.753
2011-08-26 05:00:00,14.1913,20.1199,5.92864,11.7411,0.773
2011-08-26 06:00:00,14.0213,17.7174,3.69615,12.0978,0.775
2011-08-26 07:00:00,18.7506,18.601,-0.149582,12.719,0.764
2011-08-26 08:00:00,26.4149,24.3555,-2.05938,13.4379,0.747
2011-08-26 09:00:00,34.3133,32.4976,-1.81566,13.9215,0.748
2011-08-26 10:00:00,41.4755,40.8937,-0.581819,15.3417,0.707
2011-08-26 11:00:00,46.3645,47.4649,1.10044,14.9096,0.665
2011-08-26 12:00:00,49.7414,51.913,2.17161,13.9193,0.632
2011-08-26 13:00:00,51.9506,54.7777,2.82703,14.1616,0.633
2011-08-26 14:00:00,52.7239,56.4186,3.69463,14.2941,0.612
2011-08-26 15:00:00,52.6222,57.2353,4.61301,14.4242,0.607
2011-08-26 16:00:00,51.2671,57.2171,5.94995,14.6174,0.606
2011-08-26 17:00:00,48.5028,55.7545,7.25171,13.6988,0.641
2011-08-26 18:00:00,43.0643,52.0541,8.98988,13.3421,0.658
2011-08-26 19:00:00,36.9121,44.3234,7.41132,13.568,0.636
2011-08-26 20:00:00,32.5373,37.2315,4.69423,11.9982,0.667
2011-08-26 21:00:00,29.5786,33.6169,4.03832,10.2912,0.703
2011-08-26 22:00:00,27.8096,31.9587,4.14914,10.5147,0.699
2011-08-26 23:00:00,26.0905,31.0237,4.93324,11.0661,0.71
2011-08-27 00:00:00,24.9296,30.4684,5.53879,14.5341,0.595
2011-08-27 01:00:00,23.9363,29.9716,6.03527,14.6153,0.593
2011-08-27 02:00:00,22.6392,29.3524,6.71324,10.9088,0.77
2011-08-27 03:00:00,21.5499,28.6734,7.12351,11.4139,0.796
2011-08-27 04:00:00,20.37,27.7079,7.33791,11.8228,0.817
2011-08-27 05:00:00,18.7179,26.5737,7.85579,12.4434,0.816
2011-08-27 06:00:00,18.9236,25.1888,6.2652,13.0973,0.808
2011-08-27 07:00:00,23.4787,25.5447,2.06596,13.2437,0.813
2011-08-27 08:00:00,30.4272,30.3461,-0.0810857,14.1167,0.791
2011-08-27 09:00:00,37.7455,37.6733,-0.0721278,14.8857,0.771
2011-08-27 10:00:00,43.8699,45.1906,1.32073,15.5864,0.748
2011-08-27 11:00:00,48.0269,51.2169,3.18999,14.4979,0.706
2011-08-27 12:00:00,50.5757,55.0273,4.45159,14.7866,0.581
2011-08-27 13:00:00,51.539,56.8881,5.3491,13.6937,0.641
2011-08-27 14:00:00,51.4817,57.6144,6.13264,13.361,0.624
2011-08-27 15:00:00,50.8514,57.6449,6.79352,13.2685,0.623
2011-08-27 16:00:00,49.6016,57.0711,7.46948,13.4966,0.609
2011-08-27 17:00:00,47.3831,55.7575,8.37439,14.728,0.599
2011-08-27 18:00:00,43.4236,52.874,9.45044,14.4485,0.603
2011-08-27 19:00:00,38.913,46.732,7.81895,14.9868,0.569
2011-08-27 20:00:00,35.5776,41.0943,5.51672,13.6615,0.59
2011-08-27 21:00:00,33.4746,38.2077,4.73313,11.5884,0.605
2011-08-27 22:00:00,31.4292,36.2922,4.86301,10.7857,0.653
2011-08-27 23:00:00,30.7465,35.7334,4.98687,10.6599,0.722
2011-08-28 00:00:00,29.6035,35.3781,5.77455,14.0361,0.59
2011-08-28 01:00:00,28.3424,34.1272,5.78477,13.7812,0.588
2011-08-28 02:00:00,26.8121,33.0539,6.24184,10.4729,0.79
2011-08-28 03:00:00,26.0792,31.8615,5.78232,10.4983,0.832
2011-08-28 04:00:00,25.016,30.8878,5.87188,11.0018,0.845
2011-08-28 05:00:00,23.1231,29.5115,6.38847,11.5899,0.845
2011-08-28 06:00:00,23.3662,28.0585,4.69232,12.3524,0.835
2011-08-28 07:00:00,27.3515,27.9899,0.638366,12.8815,0.825
2011-08-28 08:00:00,33.2604,31.6953,-1.56515,13.1127,0.821
2011-08-28 09:00:00,38.8775,37.7718,-1.10566,13.7223,0.812
2011-08-28 10:00:00,43.6566,44.0823,0.425785,14.6904,0.793
2011-08-28 11:00:00,46.8388,49.1034,2.26464,13.7593,0.765
2011-08-28 12:00:00,48.9221,52.625,3.70291,14.0897,0.567
2011-08-28 13:00:00,49.9178,54.6939,4.77617,13.1226,0.708
2011-08-28 14:00:00,49.9785,55.7571,5.77858,13.0163,0.691
2011-08-28 15:00:00,49.6559,55.9408,6.28488,13.1695,0.679
2011-08-28 16:00:00,48.6954,55.3737,6.67823,13.4343,0.656
2011-08-28 17:00:00,46.599,54.3207,7.72173,13.5549,0.58
2011-08-28 18:00:00,41.9031,51.2257,9.32253,13.372,0.599
2011-08-28 19:00:00,36.5669,44.5963,8.02939,14.1833,0.557
2011-08-28 20:00:00,32.9818,38.3826,5.40076,12.9951,0.568
2011-08-28 21:00:00,30.4983,34.6287,4.13033,11.2588,0.577
2011-08-28 22:00:00,28.8762,32.6205,3.74435,10.7958,0.636
2011-08-28 23:00:00,27.2687,31.2741,4.0054,10.6893,0.723
2011-08-29 00:00:00,26.0196,30.0514,4.03178,13.6675,0.637
2011-08-29 01:00:00,23.9871,28.4112,4.42411,13.4338,0.642
2011-08-29 02:00:00,22.2845,27.2423,4.95776,10.6365,0.787
2011-08-29 03:00:00,20.515,25.659,5.14402,10.8489,0.817
2011-08-29 04:00:00,18.5022,23.9881,5.48593,11.5031,0.831
2011-08-29 05:00:00,16.2057,22.077,5.87129,12.1707,0.835
2011-08-29 06:00:00,15.8162,19.3456,3.52937,12.5346,0.834
2011-08-29 07:00:00,20.3444,19.6009,-0.743488,12.899,0.82
2011-08-29 08:00:00,27.2741,25.13,-2.14413,13.001,0.813
2011-08-29 09:00:00,34.4523,32.5762,-1.87602,14.0876,0.782
2011-08-29 10:00:00,40.3938,40.3914,-0.00239534,15.8781,0.745
2011-08-29 11:00:00,44.9298,47.074,2.14423,15.0065,0.72
2011-08-29 12:00:00,47.9725,51.8837,3.91114,13.8102,0.617
2011-08-29 13:00:00,49.404,54.8431,5.43913,14.0026,0.699
2011-08-29 14:00:00,50.0033,56.2984,6.29515,13.5349,0.704
2011-08-29 15:00:00,49.9033,56.7221,6.81885,13.3996,0.705
2011-08-29 16:00:00,49.0665,56.3835,7.317,13.4515,0.695
2011-08-29 17:00:00,46.5897,55.1099,8.5202,13.4521,0.634
2011-08-29 18:00:00,41.2087,51.725,10.5163,13.449,0.631
2011-08-29 19:00:00,35.3371,43.5084,8.17127,13.9867,0.611
2011-08-29 20:00:00,31.3066,35.7367,4.43011,12.4561,0.645
2011-08-29 21:00:00,28.4855,31.9271,3.44153,10.6667,0.696
2011-08-29 22:00:00,26.9138,30.6719,3.75812,10.4281,0.724
2011-08-29 23:00:00,25.5291,29.8789,4.34979,11.0072,0.739
2011-08-30 00:00:00,24.1934,29.1161,4.92272,13.5182,0.681
2011-08-30 01:00:00,23.2469,28.6322,5.38525,13.5143,0.681
2011-08-30 02:00:00,21.8774,28.1105,6.23305,9.49899,0.811
2011-08-30 03:00:00,20.6989,27.2884,6.58952,9.50332,0.834
2011-08-30 04:00:00,19.0733,26.2692,7.19589,10.1174,0.827
2011-08-30 05:00:00,16.9984,24.2156,7.21726,10.6585,0.812
2011-08-30 06:00:00,16.7779,21.5402,4.76237,11.2578,0.798
2011-08-30 07:00:00,20.913,21.9987,1.08562,11.689,0.789
2011-08-30 08:00:00,27.8269,27.4317,-0.39522,12.2546,0.78
2011-08-30 09:00:00,35.2866,34.997,-0.289567,13.1731,0.766
2011-08-30 10:00:00,41.8617,42.9147,1.05305,15.2338,0.703
2011-08-30 11:00:00,46.3463,49.4949,3.1486,15.4596,0.628
2011-08-30 12:00:00,49.0166,53.6561,4.63949,13.9462,0.662
2011-08-30 13:00:00,50.9642,56.3232,5.35895,14.7969,0.586
2011-08-30 14:00:00,52.108,57.9796,5.87156,14.4329,0.576
2011-08-30 15:00:00,52.6052,58.839,6.23384,14.3215,0.597
2011-08-30 16:00:00,51.9326,58.8148,6.88214,14.5033,0.608
2011-08-30 17:00:00,49.4864,57.5303,8.0439,13.8266,0.676
2011-08-30 18:00:00,44.0703,53.9312,9.86088,14.0973,0.665
2011-08-30 19:00:00,37.8955,45.8589,7.96343,14.1442,0.657
2011-08-30 20:00:00,34.496,38.928,4.43204,12.4883,0.689
2011-08-30 21:00:00,32.6443,35.6553,3.01101,10.793,0.709
2011-08-30 22:00:00,31.3728,34.5911,3.21831,10.5264,0.711
2011-08-30 23:00:00,29.8684,34.0273,4.15895,10.1291,0.766
2011-08-31 00:00:00,28.4372,33.5933,5.15609,14.4838,0.635
2011-08-31 01:00:00,27.2029,33.4516,6.24867,14.8988,0.626
2011-08-31 02:00:00,25.8309,32.8416,7.01073,10.5275,0.72
2011-08-31 03:00:00,24.7972,32.395,7.5978,10.625,0.718
2011-08-31 04:00:00,22.8159,30.8225,8.00664,11.0227,0.708
2011-08-31 05:00:00,20.1302,28.3386,8.20836,11.1073,0.72
2011-08-31 06:00:00,19.3459,25.6392,6.29323,11.2717,0.736
2011-08-31 07:00:00,23.6282,25.6907,2.0625,11.3234,0.763
2011-08-31 08:00:00,31.2862,30.7018,-0.584357,11.6585,0.776
2011-08-31 09:00:00,38.4696,37.9318,-0.537793,13.0432,0.755
2011-08-31 10:00:00,45.0281,45.035,0.00692568,14.4533,0.707
2011-08-31 11:00:00,49.9139,51.0067,1.0928,14.6785,0.624
2011-08-31 12:00:00,53.4066,55.4896,2.08302,15.0463,0.622
2011-08-31 13:00:00,55.1801,58.4686,3.28849,14.9321,0.582
2011-08-31 14:00:00,56.2756,60.2329,3.95726,15.5134,0.548
2011-08-31 15:00:00,56.1605,60.8663,4.70573,16.5254,0.515
2011-08-31 16:00:00,55.0262,60.7084,5.68216,16.5743,0.528
2011-08-31 17:00:00,52.0931,59.5587,7.4656,15.3474,0.617
2011-08-31 18:00:00,46.7254,55.5646,8.83922,15.8137,0.584
2011-08-31 19:00:00,40.5775,47.1499,6.57232,15.8654,0.594
2011-08-31 20:00:00,36.3074,40.3513,4.04392,14.5429,0.624
2011-08-31 21:00:00,34.0675,37.0945,3.02702,12.191,0.655
2011-08-31 22:00:00,32.0281,35.6121,3.58396,11.4247,0.655
2011-08-31 23:00:00,30.6515,34.7276,4.07609,10.9483,0.695
2011-09-01 00:00:00,29.1112,33.7125,4.60134,16.4853,0.547
2011-09-01 01:00:00,28.1457,33.19,5.04429,16.5881,0.541
2011-09-01 02:00:00,26.7163,32.5998,5.88351,11.5852,0.649
2011-09-01 03:00:00,25.8877,31.9032,6.01555,11.2148,0.714
2011-09-01 04:00:00,23.5767,30.2582,6.68146,11.0247,0.757
2011-09-01 05:00:00,20.862,27.122,6.26001,11.3135,0.774
2011-09-01 06:00:00,20.2401,24.2012,3.96111,11.414,0.789
2011-09-01 07:00:00,24.8305,24.0261,-0.804424,11.7442,0.795
2011-09-01 08:00:00,32.5432,29.8403,-2.70285,12.2353,0.792
2011-09-01 09:00:00,40.6839,38.4909,-2.19294,12.8414,0.791
2011-09-01 10:00:00,47.2229,46.9827,-0.240142,14.1062,0.741
2011-09-01 11:00:00,52.2328,53.6623,1.42952,15.4381,0.621
2011-09-01 12:00:00,55.483,58.3923,2.90926,16.4419,0.555
2011-09-01 13:00:00,56.9543,61.1647,4.21044,15.9741,0.558
2011-09-01 14:00:00,58.1478,62.7296,4.58186,15.8436,0.551
2011-09-01 15:00:00,58.4944,63.2782,4.78383,15.5503,0.563
2011-09-01 16:00:00,57.7408,63.0044,5.26357,15.5119,0.569
2011-09-01 17:00:00,54.902,61.3941,6.49212,16.1575,0.573
2011-09-01 18:00:00,49.2763,56.6158,7.33945,16.116,0.573
2011-09-01 19:00:00,42.5317,47.8658,5.33406,15.8455,0.58
2011-09-01 20:00:00,37.5067,40.7822,3.27543,14.4125,0.608
2011-09-01 21:00:00,34.601,37.1649,2.56392,12.9505,0.608
2011-09-01 22:00:00,32.5792,35.3545,2.77527,12.5273,0.585
2011-09-01 23:00:00,31.3473,34.6131,3.26579,12.3586,0.582
2011-09-02 00:00:00,29.7486,33.3952,3.64666,15.2274,0.584
2011-09-02 01:00:00,28.4408,32.6802,4.23939,15.1947,0.577
2011-09-02 02:00:00,26.7629,31.7019,4.93903,12.8347,0.595
2011-09-02 03:00:00,25.8365,30.7931,4.9566,12.1901,0.69
2011-09-02 04:00:00,23.368,28.8054,5.43742,11.9172,0.748
2011-09-02 05:00:00,20.9236,26.2293,5.30573,12.3519,0.764
2011-09-02 06:00:00,19.6661,23.2539,3.58781,12.8822,0.768
2011-09-02 07:00:00,23.9799,23.0559,-0.924079,12.867,0.778
2011-09-02 08:00:00,31.138,28.264,-2.87396,12.9254,0.783
2011-09-02 09:00:00,38.4142,36.1475,-2.26665,14.0936,0.761
2011-09-02 10:00:00,45.1595,44.3373,-0.822222,16.5568,0.658
2011-09-02 11:00:00,50.6256,51.6519,1.02634,16.6585,0.508
2011-09-02 12:00:00,53.7908,56.9119,3.12108,15.3665,0.569
2011-09-02 13:00:00,55.612,60.1879,4.5759,16.0023,0.454
2011-09-02 14:00:00,56.523,61.9933,5.47025,15.6718,0.464
2011-09-02 15:00:00,56.531,62.4016,5.87066,15.349,0.477
2011-09-02 16:00:00,55.4006,61.9951,6.5945,15.1204,0.486
2011-09-02 17:00:00,52.091,60.5371,8.44612,14.8237,0.575
2011-09-02 18:00:00,45.6609,56.1137,10.4528,14.5635,0.591
2011-09-02 19:00:00,39.156,46.705,7.549,14.5207,0.59
2011-09-02 20:00:00,34.8708,39.1197,4.24891,13.6447,0.591
2011-09-02 21:00:00,31.8443,35.6167,3.7724,12.5806,0.57
2011-09-02 22:00:00,29.7478,33.9635,4.21573,12.9299,0.509
2011-09-02 23:00:00,28.5355,33.2621,4.72658,13.2648,0.505
2011-09-03 00:00:00,27.3135,32.4681,5.15468,14.7535,0.507
2011-09-03 01:00:00,26.0674,31.8773,5.80985,14.7306,0.512
2011-09-03 02:00:00,24.5258,31.0537,6.52794,11.863,0.627
2011-09-03 03:00:00,23.9555,30.4321,6.4766,11.7589,0.725
2011-09-03 04:00:00,21.9409,28.991,7.05014,11.6613,0.778
2011-09-03 05:00:00,20.4921,27.5762,7.08412,11.9158,0.794
2011-09-03 06:00:00,20.4208,25.7954,5.37467,12.7454,0.778
2011-09-03 07:00:00,24.7443,25.6878,0.943502,13.7951,0.749
2011-09-03 08:00:00,32.0197,30.387,-1.63273,14.4354,0.737
2011-09-03 09:00:00,39.5945,38.3267,-1.26777,15.9227,0.688
2011-09-03 10:00:00,46.097,46.6788,0.581813,16.9545,0.613
2011-09-03 11:00:00,50.853,53.6912,2.83827,15.6279,0.523
2011-09-03 12:00:00,54.0364,58.4461,4.40968,15.0586,0.488
2011-09-03 13:00:00,55.5483,60.9886,5.44039,15.0207,0.432
2011-09-03 14:00:00,55.8685,62.1875,6.31902,15.0347,0.393
2011-09-03 15:00:00,55.0831,62.2724,7.18935,15.5662,0.364
2011-09-03 16:00:00,53.4299,61.4928,8.06283,15.3601,0.383
2011-09-03 17:00:00,50.2125,59.7802,9.56771,14.7785,0.508
2011-09-03 18:00:00,44.8566,55.6339,10.7774,15.0623,0.479
2011-09-03 19:00:00,39.5012,47.8602,8.35901,15.2372,0.475
2011-09-03 20:00:00,36.175,41.5953,5.42034,14.1472,0.483
2011-09-03 21:00:00,33.9247,38.3483,4.42359,12.1752,0.463
2011-09-03 22:00:00,32.2356,36.441,4.20536,11.9049,0.426
2011-09-03 23:00:00,31.1357,35.4954,4.35969,12.0868,0.496
2011-09-04 00:00:00,30.0685,35.2201,5.15163,15.1033,0.399
2011-09-04 01:00:00,28.957,34.0986,5.14167,14.6769,0.426
2011-09-04 02:00:00,27.8695,33.542,5.67258,9.82285,0.706
2011-09-04 03:00:00,27.2622,32.7522,5.49004,11.0109,0.731
2011-09-04 04:00:00,26.2901,31.7008,5.41072,11.9063,0.75
2011-09-04 05:00:00,24.7681,30.6466,5.87853,12.4559,0.769
2011-09-04 06:00:00,24.0213,29.3459,5.32462,12.8121,0.774
2011-09-04 07:00:00,26.3436,29.024,2.68036,12.842,0.788
2011-09-04 08:00:00,30.2648,31.6809,1.41612,12.6974,0.796
2011-09-04 09:00:00,34.737,36.6639,1.92696,13.114,0.778
2011-09-04 10:00:00,38.9692,42.4931,3.52389,13.6628,0.728
2011-09-04 11:00:00,42.3491,47.6472,5.29806,13.3055,0.644
2011-09-04 12:00:00,44.7083,51.2332,6.52485,14.7294,0.438
2011-09-04 13:00:00,45.9257,53.3488,7.42309,12.5473,0.587
2011-09-04 14:00:00,46.3591,54.2041,7.84497,12.0038,0.585
2011-09-04 15:00:00,45.8418,54.0818,8.24003,11.6213,0.589
2011-09-04 16:00:00,44.7613,53.0652,8.30398,11.4857,0.585
2011-09-04 17:00:00,42.47,51.2142,8.74415,14.5479,0.461
2011-09-04 18:00:00,38.8099,47.841,9.03103,14.2036,0.468
2011-09-04 19:00:00,35.3336,42.8261,7.4925,14.6417,0.459
2011-09-04 20:00:00,33.2861,38.7055,5.41944,13.9466,0.464
2011-09-04 21:00:00,31.901,36.6389,4.7379,12.1757,0.463
2011-09-04 22:00:00,30.6787,35.1567,4.478,10.477,0.524
2011-09-04 23:00:00,29.6197,34.1031,4.48333,9.58706,0.643
2011-09-05 00:00:00,29.1059,33.449,4.34309,11.4931,0.572
2011-09-05 01:00:00,28.1012,32.5134,4.41212,11.3989,0.59
2011-09-05 02:00:00,26.7732,31.9159,5.14269,11.0046,0.581
2011-09-05 03:00:00,25.7788,31.3821,5.6033,11.467,0.646
2011-09-05 04:00:00,24.7165,30.8973,6.18082,12.0866,0.673
2011-09-05 05:00:00,23.3937,29.6431,6.24936,12.5733,0.69
2011-09-05 06:00:00,22.9033,28.5416,5.63829,12.6565,0.715
2011-09-05 07:00:00,24.5186,28.4541,3.93546,12.5657,0.755
2011-09-05 08:00:00,27.312,30.2313,2.91931,12.5396,0.776
2011-09-05 09:00:00,30.2768,33.2389,2.9621,12.2951,0.8
2011-09-05 10:00:00,33.1903,36.7458,3.55543,12.7156,0.765
2011-09-05 11:00:00,35.5576,40.0733,4.51568,12.701,0.669
2011-09-05 12:00:00,37.3117,42.6105,5.29883,11.5397,0.59
2011-09-05 13:00:00,38.4561,44.2806,5.82452,11.6743,0.638
2011-09-05 14:00:00,38.7472,45.2641,6.51689,11.4792,0.584
2011-09-05 15:00:00,38.4169,45.6132,7.19632,11.9171,0.515
2011-09-05 16:00:00,37.7557,45.3199,7.56415,11.8983,0.502
2011-09-05 17:00:00,36.0214,44.2107,8.18935,11.4424,0.618
2011-09-05 18:00:00,33.053,41.8427,8.78969,11.7084,0.6
2011-09-05 19:00:00,29.9652,37.8157,7.85046,12.5465,0.542
2011-09-05 20:00:00,28.0413,34.4566,6.41527,12.0017,0.549
2011-09-05 21:00:00,26.8324,32.3502,5.51776,10.883,0.537
2011-09-05 22:00:00,25.913,31.0902,5.17718,10.2198,0.533
2011-09-05 23:00:00,25.2813,30.1777,4.89644,10.2807,0.556
2011-09-06 00:00:00,24.7337,29.3938,4.66005,11.8072,0.494
2011-09-06 01:00:00,24.0717,28.5855,4.51379,11.7575,0.496
2011-09-06 02:00:00,23.458,27.8635,4.4055,9.92839,0.702
2011-09-06 03:00:00,23.0861,27.213,4.12688,10.1382,0.753
2011-09-06 04:00:00,21.3737,26.2703,4.8966,10.4916,0.782
2011-09-06 05:00:00,19.3859,24.8783,5.49242,10.9565,0.798
2011-09-06 06:00:00,18.7134,23.1396,4.42621,11.4868,0.796
2011-09-06 07:00:00,21.2679,23.0127,1.74483,12.1642,0.791
2011-09-06 08:00:00,25.7438,26.0352,0.291443,12.7585,0.781
2011-09-06 09:00:00,29.7799,30.2005,0.420641,13.4914,0.753
2011-09-06 10:00:00,33.2843,34.3107,1.02638,14.2528,0.693
2011-09-06 11:00:00,36.2775,38.1877,1.91022,13.7601,0.609
2011-09-06 12:00:00,38.5559,41.0964,2.54045,11.7521,0.496
2011-09-06 13:00:00,39.9402,43.3127,3.3725,13.1887,0.54
2011-09-06 14:00:00,40.5224,44.5779,4.05558,13.2479,0.491
2011-09-06 15:00:00,40.7552,45.4761,4.72094,13.662,0.471
2011-09-06 16:00:00,40.3517,45.7313,5.37959,14.0966,0.449
2011-09-06 17:00:00,38.5489,45.0151,6.46617,11.5646,0.529
2011-09-06 18:00:00,34.4446,42.4593,8.01466,12.3448,0.502
2011-09-06 19:00:00,30.1685,37.2841,7.11564,12.9565,0.519
2011-09-06 20:00:00,27.6491,33.0903,5.44121,12.4224,0.53
2011-09-06 21:00:00,26.2327,31.1979,4.96523,11.3157,0.507
2011-09-06 22:00:00,25.162,30.4385,5.27649,10.4756,0.543
2011-09-06 23:00:00,23.9341,29.8591,5.92495,10.0307,0.625
2011-09-07 00:00:00,23.1878,29.6647,6.47692,14.1001,0.472
2011-09-07 01:00:00,22.1111,28.8661,6.75499,13.9843,0.477
2011-09-07 02:00:00,21.2474,28.2525,7.00516,10.3903,0.775
2011-09-07 03:00:00,20.5662,27.4733,6.90713,10.3099,0.825
2011-09-07 04:00:00,18.9089,25.8113,6.9024,10.7942,0.846
2011-09-07 05:00:00,16.6931,24.3292,7.63614,12.0728,0.84
2011-09-07 06:00:00,15.8416,22.0404,6.19881,12.557,0.845
2011-09-07 07:00:00,18.8188,21.4166,2.59782,13.2071,0.833
2011-09-07 08:00:00,24.1828,24.9334,0.750668,14.0378,0.821
2011-09-07 09:00:00,29.6324,30.1564,0.523987,15.4571,0.787
2011-09-07 10:00:00,34.4165,35.7505,1.33404,17.1135,0.708
2011-09-07 11:00:00,37.6853,40.2729,2.58767,15.9085,0.652
2011-09-07 12:00:00,39.836,43.6227,3.78663,13.9839,0.486
2011-09-07 13:00:00,40.8224,45.956,5.13361,14.832,0.588
2011-09-07 14:00:00,41.3528,47.317,5.96422,14.6315,0.545
2011-09-07 15:00:00,41.361,47.7606,6.39966,14.4447,0.542
2011-09-07 16:00:00,40.3097,47.5282,7.21843,14.0955,0.554
2011-09-07 17:00:00,37.7241,46.3829,8.6588,13.409,0.514
2011-09-07 18:00:00,32.9466,43.1232,10.1766,12.6287,0.565
2011-09-07 19:00:00,28.3733,37.2117,8.83837,13.985,0.523
2011-09-07 20:00:00,25.7416,32.4629,6.72129,12.7422,0.573
2011-09-07 21:00:00,24.129,30.3211,6.19206,10.7677,0.584
2011-09-07 22:00:00,23.0862,29.1997,6.11344,10.6137,0.581
2011-09-07 23:00:00,22.3296,28.5651,6.23548,10.3354,0.685
2011-09-08 00:00:00,21.5209,28.2072,6.68631,14.1496,0.56
2011-09-08 01:00:00,20.422,27.4174,6.99541,14.2745,0.547
2011-09-08 02:00:00,19.6626,26.7293,7.0667,10.5703,0.785
2011-09-08 03:00:00,19.2171,25.7987,6.58155,11.0202,0.809
2011-09-08 04:00:00,17.5649,24.3519,6.78702,11.8764,0.808
2011-09-08 05:00:00,15.391,23.03,7.63899,11.9812,0.817
2011-09-08 06:00:00,14.6377,20.7713,6.13361,11.8197,0.828
2011-09-08 07:00:00,18.0918,20.4226,2.33086,12.1735,0.825
2011-09-08 08:00:00,23.9139,24.2723,0.358437,12.9094,0.816
2011-09-08 09:00:00,29.8221,30.2121,0.389996,14.2644,0.798
2011-09-08 10:00:00,34.6669,36.2363,1.56939,16.0814,0.747
2011-09-08 11:00:00,38.2756,41.1517,2.87611,16.043,0.649
2011-09-08 12:00:00,40.7409,44.5982,3.85729,14.2375,0.532
2011-09-08 13:00:00,42.0289,46.6111,4.58223,15.2113,0.588
2011-09-08 14:00:00,42.5376,47.4263,4.88873,14.935,0.567
2011-09-08 15:00:00,42.5426,47.8721,5.32949,14.6622,0.565
2011-09-08 16:00:00,41.3044,47.6259,6.32154,14.6202,0.561
2011-09-08 17:00:00,38.4789,46.6426,8.16376,13.8467,0.547
2011-09-08 18:00:00,33.3593,43.6891,10.3298,13.6336,0.538
2011-09-08 19:00:00,28.601,37.3177,8.71679,14.44,0.516
2011-09-08 20:00:00,25.7532,31.6812,5.92804,13.2303,0.552
2011-09-08 21:00:00,24.097,29.0037,4.90671,11.1163,0.6
2011-09-08 22:00:00,22.7731,27.8876,5.11456,10.6604,0.64
2011-09-08 23:00:00,21.5421,27.1566,5.61448,10.6876,0.713
2011-09-09 00:00:00,20.3799,26.9279,6.548,14.9235,0.566
2011-09-09 01:00:00,19.515,26.0792,6.56423,14.5381,0.585
2011-09-09 02:00:00,18.5056,25.5696,7.06402,11.4017,0.751
2011-09-09 03:00:00,17.9098,24.8631,6.95329,11.2638,0.784
2011-09-09 04:00:00,16.065,23.5583,7.49322,11.5478,0.789
2011-09-09 05:00:00,14.6428,22.1016,7.45877,12.182,0.783
2011-09-09 06:00:00,13.8594,19.7964,5.93695,13.1317,0.758
2011-09-09 07:00:00,17.5771,19.5288,1.95167,14.1308,0.73
2011-09-09 08:00:00,24.3581,23.9744,-0.383722,14.7286,0.716
2011-09-09 09:00:00,31.0429,30.3347,-0.708134,15.4414,0.724
2011-09-09 10:00:00,36.2506,36.9254,0.674817,16.7146,0.705
2011-09-09 11:00:00,40.1776,42.4755,2.29789,15.5707,0.669
2011-09-09 12:00:00,43.0763,46.648,3.57167,14.644,0.587
2011-09-09 13:00:00,44.7863,49.5681,4.78187,14.4998,0.64
2011-09-09 14:00:00,45.658,51.552,5.89396,14.1996,0.638
2011-09-09 15:00:00,45.5161,52.4967,6.98058,14.188,0.643
2011-09-09 16:00:00,44.4545,52.3022,7.8477,14.2312,0.632
2011-09-09 17:00:00,41.029,50.5713,9.54233,14.2638,0.612
2011-09-09 18:00:00,34.9052,46.148,11.2428,14.0406,0.627
2011-09-09 19:00:00,29.8708,38.1918,8.32104,14.2118,0.617
2011-09-09 20:00:00,26.7525,31.9395,5.187,13.1172,0.628
2011-09-09 21:00:00,24.1145,28.8525,4.73802,11.3696,0.637
2011-09-09 22:00:00,22.3592,27.46,5.10072,11.6292,0.626
2011-09-09 23:00:00,20.9598,26.6018,5.64199,12.2625,0.664
2011-09-10 00:00:00,20.3661,26.2973,5.93126,14.1519,0.629
2011-09-10 01:00:00,19.3645,25.7855,6.42102,14.1134,0.63
2011-09-10 02:00:00,18.8076,25.235,6.4274,10.4314,0.713
2011-09-10 03:00:00,18.1302,24.4449,6.31471,9.564,0.763
2011-09-10 04:00:00,16.3687,23.3336,6.96492,9.56026,0.765
2011-09-10 05:00:00,15.8974,22.862,6.9646,9.9516,0.751
2011-09-10 06:00:00,15.461,21.5292,6.06821,10.0484,0.754
2011-09-10 07:00:00,19.3803,21.5872,2.20688,10.5664,0.735
